timestamp;range_ok;range_mes;first_peak_pwr;rx_pwr;cir_layout;cir;max_noise;std_noise
1623422782031784091;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 938, 885, 910];[-83717, -86304, -83205, -83350];[-80710, -82476, -80768, -80240];[];[];[525, 379, 525, 551];[24, 24, 24, 24]
1623422782082810778;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 939, 887, 912];[-83249, -86313, -82281, -83281];[-80503, -82851, -80309, -80485];[];[];[550, 385, 596, 610];[24, 24, 24, 28]
1623422782132686402;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 937, 889, 912];[-82886, -86061, -82668, -83054];[-80423, -82770, -80547, -80278];[];[];[552, 342, 573, 553];[24, 20, 24, 24]
1623422782183723956;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 940, 885, 910];[-83171, -85981, -83448, -83222];[-80615, -82863, -80787, -80423];[];[];[463, 405, 504, 612];[20, 24, 24, 28]
1623422782232812858;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[955, 939, 886, 911];[-83368, -86598, -82116, -83298];[-80675, -82770, -80164, -80448];[];[];[638, 324, 508, 640];[28, 20, 20, 28]
1623422782283089757;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 937, 889, 909];[-83864, -86596, -82329, -83088];[-80768, -82541, -80633, -80474];[];[];[506, 345, 578, 556];[24, 20, 24, 24]
1623422782333710233;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 938, 885, 911];[-83005, -87037, -82522, -82651];[-80492, -83057, -80295, -80466];[];[];[482, 361, 480, 552];[20, 24, 20, 24]
1623422782382940161;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 936, 887, 909];[-83272, -86870, -82872, -82437];[-80566, -83084, -80748, -80299];[];[];[466, 359, 549, 578];[20, 24, 24, 24]
1623422782432764307;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 937, 887, 911];[-83413, -86529, -82436, -83202];[-80791, -83158, -80481, -80649];[];[];[528, 323, 577, 528];[24, 20, 24, 24]
1623422782484098335;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 939, 887, 911];[-83414, -86568, -82637, -82683];[-80679, -82933, -80698, -80384];[];[];[550, 383, 576, 552];[24, 24, 24, 24]
1623422782532770641;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 939, 884, 912];[-82965, -85975, -83140, -82821];[-80529, -82863, -80780, -80456];[];[];[551, 408, 464, 573];[24, 24, 20, 24]
1623422782582714728;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 939, 886, 911];[-83173, -86285, -83126, -84179];[-80540, -82832, -80702, -81134];[];[];[465, 385, 549, 478];[20, 24, 24, 24]
1623422782633727968;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 935, 886, 911];[-83747, -85855, -82527, -83084];[-80863, -82751, -80581, -80656];[];[];[347, 405, 574, 642];[16, 24, 24, 28]
1623422782682861549;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 939, 886, 909];[-83363, -86106, -83110, -83871];[-80507, -82733, -80871, -80927];[];[];[446, 467, 547, 503];[20, 28, 24, 24]
1623422782732724601;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 939, 888, 912];[-82967, -86193, -82700, -83219];[-80496, -82807, -80510, -80507];[];[];[488, 382, 574, 527];[20, 24, 24, 24]
1623422782783720855;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 937, 888, 910];[-83432, -85895, -83555, -83176];[-80660, -82776, -81160, -80592];[];[];[528, 404, 447, 638];[24, 24, 20, 28]
1623422782832788393;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 937, 889, 911];[-83305, -86009, -82515, -82964];[-80675, -82641, -80401, -80492];[];[];[638, 410, 482, 667];[28, 24, 20, 28]
1623422782882815037;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 940, 887, 910];[-83557, -86800, -83555, -83038];[-80633, -82914, -81058, -80309];[];[];[522, 323, 442, 638];[24, 20, 20, 28]
1623422782933723531;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 937, 885, 913];[-82944, -85963, -83616, -82840];[-80380, -82940, -80931, -80394];[];[];[466, 404, 501, 670];[20, 24, 24, 28]
1623422782981695981;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 939, 886, 912];[-83591, -85895, -82913, -82795];[-80664, -82552, -80618, -80394];[];[];[423, 406, 465, 550];[20, 24, 20, 24]
1623422783032774319;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[954, 939, 888, 906];[-83701, -87148, -84082, -83987];[-80714, -83351, -81079, -80851];[];[];[549, 359, 424, 583];[24, 24, 20, 28]
1623422783083744551;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 935, 884, 910];[-84303, -85921, -83885, -83363];[-80996, -82826, -81229, -80592];[];[];[406, 345, 507, 527];[20, 20, 24, 24]
1623422783132483667;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 937, 883, 913];[-83239, -86094, -82737, -82793];[-80600, -82570, -80423, -80474];[];[];[551, 408, 547, 668];[24, 24, 24, 28]
1623422783182758281;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[961, 936, 886, 909];[-83570, -86122, -82653, -83974];[-80607, -82635, -80366, -80664];[];[];[554, 384, 574, 509];[24, 24, 24, 24]
1623422783233905431;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 939, 884, 909];[-82994, -85949, -82941, -83725];[-80384, -82720, -80521, -80891];[];[];[576, 408, 462, 481];[24, 24, 20, 24]
1623422783281883336;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 938, 883, 910];[-83856, -85884, -82893, -82645];[-80815, -82576, -80488, -80292];[];[];[504, 406, 574, 665];[24, 24, 24, 28]
1623422783332822906;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 936, 886, 911];[-83959, -86722, -82883, -83627];[-80891, -82832, -80387, -80827];[];[];[503, 306, 551, 450];[24, 20, 24, 20]
1623422783384084712;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 938, 886, 913];[-84098, -86583, -82487, -82834];[-80923, -83018, -80430, -80536];[];[];[478, 324, 485, 552];[24, 20, 20, 24]
1623422783434457811;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 940, 884, 910];[-84057, -86463, -83198, -82743];[-80959, -82953, -80879, -80437];[];[];[502, 349, 550, 464];[24, 20, 24, 20]
1623422783482831114;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 940, 885, 909];[-84368, -86973, -82482, -83592];[-80968, -83124, -80198, -80819];[];[];[423, 360, 570, 503];[20, 24, 24, 24]
1623422783533711603;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 937, 887, 911];[-83751, -85804, -82277, -82719];[-80795, -82745, -80344, -80330];[];[];[440, 407, 572, 579];[20, 24, 24, 24]
1623422783581728332;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 938, 889, 909];[-83102, -86112, -82419, -83957];[-80671, -82586, -80577, -80879];[];[];[466, 406, 487, 508];[20, 24, 20, 24]
1623422783632783546;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 935, 888, 907];[-83543, -86312, -82622, -83314];[-80626, -82523, -80448, -80748];[];[];[524, 323, 573, 531];[24, 20, 24, 24]
1623422783683795651;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 936, 889, 912];[-83807, -85899, -82193, -82651];[-80899, -82801, -80323, -80499];[];[];[501, 406, 574, 578];[24, 24, 24, 24]
1623422783731839982;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 938, 888, 911];[-83298, -87279, -82040, -84133];[-80641, -83005, -80366, -81063];[];[];[553, 361, 575, 555];[24, 24, 24, 28]
1623422783783065864;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 938, 887, 911];[-83435, -86796, -82524, -83833];[-80391, -82953, -80445, -81009];[];[];[465, 357, 483, 583];[20, 24, 20, 28]
1623422783834033992;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[955, 934, 884, 910];[-83333, -86687, -82751, -82598];[-80558, -82972, -80474, -80359];[];[];[548, 382, 465, 580];[24, 24, 20, 24]
1623422783883647000;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 940, 885, 911];[-84750, -86042, -82091, -83558];[-81067, -82708, -80341, -81004];[];[];[422, 342, 578, 583];[20, 20, 24, 28]
1623422783932817284;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 939, 887, 912];[-83267, -86529, -82250, -82892];[-80525, -82826, -80267, -80507];[];[];[446, 382, 601, 579];[20, 24, 24, 24]
1623422783983722900;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 937, 882, 912];[-83225, -86210, -83691, -83014];[-80603, -82946, -81096, -80630];[];[];[548, 408, 503, 642];[24, 24, 24, 28]
1623422784032805592;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 938, 888, 912];[-83231, -86964, -82190, -82995];[-80492, -82946, -80398, -80607];[];[];[468, 357, 667, 668];[20, 24, 28, 28]
1623422784082834359;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 936, 889, 911];[-83206, -87007, -83175, -83362];[-80488, -82908, -80931, -80441];[];[];[572, 357, 531, 552];[24, 24, 24, 24]
1623422784131841875;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 937, 885, 911];[-84026, -85888, -83158, -83101];[-80819, -82660, -80784, -80687];[];[];[481, 365, 466, 553];[24, 20, 20, 24]
1623422784184498239;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[961, 937, 886, 912];[-83117, -86453, -82426, -82651];[-80671, -82901, -80124, -80373];[];[];[464, 385, 575, 667];[20, 24, 24, 28]
1623422784232755638;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 935, 884, 911];[-84191, -86789, -82701, -83075];[-80951, -82870, -80510, -80555];[];[];[504, 304, 549, 553];[24, 20, 24, 24]
1623422784283745279;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 936, 888, 909];[-83242, -86144, -82200, -83685];[-80600, -82763, -80391, -81029];[];[];[464, 342, 574, 503];[20, 20, 24, 24]
1623422784332758723;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 937, 885, 912];[-83266, -86789, -82925, -82878];[-80496, -82933, -80764, -80437];[];[];[524, 383, 549, 581];[24, 24, 24, 24]
1623422784382757367;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 936, 886, 910];[-83621, -86712, -82771, -83187];[-80733, -82684, -80764, -80481];[];[];[552, 328, 573, 465];[24, 20, 24, 20]
1623422784433707019;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 937, 887, 911];[-83723, -86214, -83067, -82752];[-80626, -82678, -80899, -80362];[];[];[528, 348, 527, 574];[24, 20, 24, 24]
1623422784482710331;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 939, 886, 911];[-83251, -86640, -83266, -82833];[-80600, -83037, -80992, -80514];[];[];[444, 383, 467, 556];[20, 24, 20, 24]
1623422784532673557;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 936, 883, 911];[-82941, -87755, -83295, -82935];[-80477, -83437, -80807, -80702];[];[];[573, 357, 637, 467];[24, 24, 28, 20]
1623422784583704599;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 937, 888, 909];[-83355, -87196, -82374, -82910];[-80581, -83267, -80427, -80320];[];[];[553, 360, 663, 640];[24, 24, 28, 28]
1623422784631967101;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 938, 886, 909];[-83441, -86883, -82172, -82697];[-80507, -82992, -80327, -80532];[];[];[553, 357, 576, 550];[24, 24, 24, 24]
1623422784682950237;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 936, 884, 909];[-84272, -86108, -83810, -83221];[-81033, -82698, -81151, -80592];[];[];[506, 406, 500, 530];[24, 24, 24, 24]
1623422784733817365;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 937, 882, 908];[-84265, -86548, -83488, -83068];[-80968, -82654, -80835, -80452];[];[];[426, 385, 524, 551];[20, 24, 24, 24]
1623422784782393288;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 938, 888, 909];[-83427, -86368, -81956, -84058];[-80668, -82641, -80130, -80947];[];[];[611, 383, 577, 482];[28, 24, 24, 24]
1623422784832734543;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 935, 885, 912];[-83116, -86034, -82215, -83201];[-80637, -82763, -80260, -80452];[];[];[574, 406, 598, 638];[24, 24, 24, 28]
1623422784883686718;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 940, 884, 911];[-83770, -86425, -82798, -83370];[-80784, -82895, -80323, -80518];[];[];[502, 342, 549, 531];[24, 20, 24, 24]
1623422784931702368;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 935, 884, 908];[-83526, -87642, -83284, -83514];[-80725, -83260, -80791, -80714];[];[];[552, 304, 529, 503];[24, 20, 24, 24]
1623422784982725259;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 936, 883, 910];[-83325, -86972, -83218, -83350];[-80448, -83164, -80815, -80579];[];[];[636, 325, 551, 584];[28, 20, 24, 28]
1623422785033710323;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 939, 883, 910];[-83185, -87266, -83636, -83536];[-80499, -83253, -80968, -80656];[];[];[548, 358, 423, 529];[24, 24, 20, 24]
1623422785083010694;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 935, 887, 910];[-83266, -86702, -82966, -83597];[-80456, -83253, -80577, -80532];[];[];[638, 329, 549, 527];[28, 20, 24, 24]
1623422785133002369;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 936, 890, 909];[-83117, -86203, -82166, -83696];[-80607, -82770, -80427, -80717];[];[];[552, 345, 486, 585];[24, 20, 20, 28]
1623422785184041239;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 938, 886, 911];[-84227, -86588, -82462, -83787];[-80943, -82844, -80518, -80733];[];[];[423, 305, 485, 509];[20, 20, 20, 24]
1623422785232028458;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 936, 888, 911];[-83260, -85679, -82441, -82712];[-80525, -82482, -80536, -80409];[];[];[464, 359, 572, 552];[20, 20, 24, 24]
1623422785283050192;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 940, 889, 909];[-83234, -86058, -83298, -83988];[-80675, -82788, -80756, -80791];[];[];[463, 409, 548, 476];[20, 24, 24, 24]
1623422785334017519;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 937, 888, 909];[-83657, -86675, -82635, -83578];[-80710, -82857, -80626, -80566];[];[];[504, 325, 483, 528];[24, 20, 20, 24]
1623422785382286134;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[955, 937, 885, 910];[-83572, -86194, -82755, -82846];[-80741, -82794, -80441, -80470];[];[];[553, 346, 466, 551];[24, 20, 20, 24]
1623422785432717040;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 937, 889, 913];[-84419, -86209, -82807, -82840];[-81075, -82739, -80795, -80529];[];[];[503, 381, 554, 607];[24, 24, 24, 28]
1623422785483750463;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 937, 887, 912];[-83582, -85800, -82666, -83082];[-80756, -82889, -80714, -80401];[];[];[553, 409, 480, 552];[24, 24, 20, 24]
1623422785532360933;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 938, 887, 908];[-83156, -86094, -82634, -83652];[-80416, -82819, -80551, -80588];[];[];[527, 408, 578, 530];[24, 24, 24, 24]
1623422785582787584;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 937, 885, 912];[-83081, -86348, -82430, -82916];[-80485, -83011, -80477, -80470];[];[];[490, 324, 574, 641];[20, 20, 24, 28]
1623422785633758373;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 937, 886, 908];[-83343, -86291, -82832, -83082];[-80434, -83057, -80387, -80327];[];[];[635, 407, 551, 550];[28, 24, 24, 24]
1623422785682327654;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[955, 938, 887, 912];[-83011, -86554, -82415, -83869];[-80409, -83005, -80529, -80496];[];[];[576, 326, 483, 528];[24, 20, 20, 24]
1623422785732720921;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 935, 889, 912];[-83185, -86352, -82264, -83461];[-80756, -82708, -80434, -80776];[];[];[465, 407, 575, 528];[20, 24, 24, 24]
1623422785784586701;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 939, 888, 909];[-83575, -86210, -82676, -82885];[-80477, -82901, -80306, -80649];[];[];[444, 407, 664, 553];[20, 24, 28, 24]
1623422785832497614;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 937, 889, 910];[-83087, -86698, -82349, -82896];[-80507, -82972, -80456, -80562];[];[];[575, 303, 598, 550];[24, 20, 24, 24]
1623422785882728610;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 937, 885, 910];[-83345, -86150, -82407, -83384];[-80456, -82672, -80195, -80691];[];[];[551, 407, 577, 581];[24, 24, 24, 28]
1623422785933717079;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 938, 886, 909];[-84113, -86418, -82899, -82992];[-81083, -82819, -80445, -80577];[];[];[507, 326, 549, 639];[24, 20, 24, 28]
1623422785981732941;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 936, 884, 910];[-83571, -86515, -82884, -83501];[-80521, -82606, -80562, -80772];[];[];[446, 344, 552, 553];[20, 20, 24, 24]
1623422786032724771;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 938, 889, 912];[-83107, -86408, -82447, -82714];[-80536, -82807, -80430, -80427];[];[];[577, 403, 572, 551];[24, 24, 24, 24]
1623422786083690627;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 937, 887, 907];[-83724, -86504, -83074, -82774];[-80725, -82624, -80671, -80503];[];[];[550, 380, 465, 550];[24, 24, 20, 24]
1623422786132300053;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 936, 888, 908];[-83305, -86697, -83799, -83755];[-80496, -83137, -80903, -80615];[];[];[527, 360, 502, 549];[24, 24, 24, 24]
1623422786182829201;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 940, 886, 913];[-83858, -86297, -82739, -83007];[-80823, -82726, -80668, -80772];[];[];[447, 344, 463, 463];[20, 20, 20, 20]
1623422786233776808;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 936, 884, 911];[-82700, -86876, -83056, -82824];[-80362, -82832, -80702, -80566];[];[];[489, 404, 465, 576];[20, 24, 20, 24]
1623422786281754956;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 938, 884, 912];[-83276, -85997, -83702, -83008];[-80646, -82529, -81050, -80485];[];[];[462, 404, 500, 551];[20, 24, 24, 24]
1623422786332723847;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 937, 887, 909];[-82966, -86824, -84007, -84075];[-80652, -82914, -80972, -81058];[];[];[464, 305, 499, 505];[20, 20, 24, 24]
1623422786383720919;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 939, 887, 911];[-84117, -86276, -83338, -83499];[-80935, -82895, -80847, -80926];[];[];[423, 466, 443, 612];[20, 28, 20, 28]
1623422786432945787;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 941, 883, 911];[-83764, -87202, -82764, -82890];[-80652, -83098, -80309, -80611];[];[];[558, 362, 552, 553];[24, 24, 24, 24]
1623422786482826925;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 935, 885, 912];[-83248, -87863, -83021, -83088];[-80596, -83344, -80795, -80714];[];[];[547, 305, 552, 640];[24, 20, 24, 28]
1623422786533728681;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 936, 887, 908];[-83575, -86577, -82531, -82705];[-80867, -82696, -80656, -80412];[];[];[444, 383, 577, 576];[20, 24, 24, 24]
1623422786582297453;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 937, 883, 913];[-83253, -85807, -82844, -83042];[-80394, -82763, -80544, -80630];[];[];[464, 409, 637, 468];[20, 24, 28, 20]
1623422786632840231;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 936, 888, 912];[-83713, -85810, -82185, -82871];[-80706, -82624, -80434, -80588];[];[];[504, 343, 576, 557];[24, 20, 24, 24]
1623422786683782826;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 939, 888, 912];[-83023, -86506, -82327, -82923];[-80288, -82720, -80226, -80510];[];[];[486, 323, 599, 574];[20, 20, 24, 24]
1623422786732241911;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 937, 886, 913];[-83035, -86138, -82989, -82824];[-80299, -82832, -80477, -80529];[];[];[552, 406, 546, 577];[24, 24, 24, 24]
1623422786782847517;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 938, 888, 912];[-83932, -85841, -82205, -82747];[-80859, -82826, -80334, -80359];[];[];[526, 408, 577, 489];[24, 24, 24, 20]
1623422786836521423;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 936, 888, 910];[-83129, -87429, -82387, -83552];[-80352, -83260, -80668, -80871];[];[];[526, 308, 485, 583];[24, 20, 20, 28]
1623422786882295116;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 935, 886, 910];[-83121, -87026, -82357, -82815];[-80521, -83151, -80368, -80664];[];[];[483, 358, 602, 553];[20, 24, 24, 24]
1623422786932722387;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 938, 887, 910];[-83095, -87246, -82476, -83421];[-80243, -83164, -80521, -80760];[];[];[548, 307, 484, 617];[24, 20, 20, 28]
1623422786983753455;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 935, 888, 909];[-83241, -86706, -83248, -83174];[-80641, -82739, -80959, -80780];[];[];[634, 345, 530, 640];[28, 20, 24, 28]
1623422787032288243;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 939, 886, 910];[-83966, -85968, -82455, -82530];[-81092, -82609, -80380, -80423];[];[];[506, 405, 480, 667];[24, 24, 20, 28]
1623422787082795526;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 936, 887, 910];[-83048, -86513, -82891, -83348];[-80394, -82582, -80768, -80702];[];[];[549, 325, 463, 641];[24, 20, 20, 28]
1623422787133722110;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 937, 886, 911];[-83044, -86108, -82947, -83708];[-80566, -82726, -80859, -81058];[];[];[577, 345, 550, 505];[24, 20, 24, 24]
1623422787181723006;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 936, 888, 908];[-83602, -86539, -82342, -83526];[-80558, -82985, -80441, -80706];[];[];[551, 311, 576, 554];[24, 20, 24, 24]
1623422787232859964;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 938, 887, 913];[-83437, -86844, -82464, -82785];[-80752, -83198, -80306, -80585];[];[];[462, 361, 573, 665];[20, 24, 24, 28]
1623422787284159896;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[960, 938, 887, 912];[-83038, -86397, -82776, -83060];[-80373, -82874, -80250, -80679];[];[];[575, 324, 575, 552];[24, 20, 24, 24]
1623422787331772194;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 937, 887, 910];[-83545, -87380, -82712, -82845];[-80791, -83057, -80292, -80419];[];[];[526, 357, 579, 667];[24, 24, 24, 28]
1623422787382813260;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 937, 888, 908];[-83994, -85788, -82600, -82678];[-80831, -82648, -80618, -80430];[];[];[445, 429, 574, 574];[20, 24, 24, 24]
1623422787433755055;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[956, 938, 887, 911];[-83125, -86441, -82788, -82704];[-80540, -82985, -80503, -80267];[];[];[523, 325, 550, 575];[24, 20, 24, 24]
1623422787481752079;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 936, 885, 911];[-83757, -85452, -83967, -83177];[-81017, -82618, -81181, -80577];[];[];[526, 369, 426, 558];[24, 20, 20, 24]
1623422787532808572;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 940, 887, 911];[-82951, -86698, -82417, -82640];[-80525, -83044, -80445, -80463];[];[];[550, 322, 503, 574];[24, 20, 20, 24]
1623422787583780038;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 935, 887, 910];[-83166, -85990, -82572, -83403];[-80525, -82863, -80168, -80702];[];[];[551, 405, 574, 429];[24, 24, 24, 20]
1623422787631789517;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[958, 938, 884, 911];[-83836, -86059, -82725, -83348];[-81021, -82552, -80456, -80702];[];[];[503, 408, 556, 551];[24, 24, 24, 24]
1623422787682721894;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 937, 887, 910];[-83181, -86575, -82920, -83435];[-80529, -82763, -80240, -80714];[];[];[549, 407, 576, 527];[24, 24, 24, 24]
1623422787733705186;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 939, 887, 911];[-82989, -85929, -83077, -83463];[-80496, -82511, -80668, -80863];[];[];[572, 408, 463, 449];[24, 24, 20, 20]
1623422787781735621;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[959, 939, 884, 912];[-83949, -86130, -82748, -82978];[-80972, -82594, -80588, -80645];[];[];[404, 323, 487, 552];[20, 20, 20, 24]
1623422787832773147;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[957, 937, 887, 908];[-83127, -86562, -82672, -82881];[-80748, -83051, -80660, -80456];[];[];[551, 382, 665, 557];[24, 24, 28, 24]
