timestamp;range_ok;range_mes;first_peak_pwr;rx_pwr;cir_layout;cir;max_noise;std_noise
1623423053173375476;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1491, 404];[-86112, -85715, -84823, -81101];[-80437, -82684, -82251, -78666];[];[];[472, 348, 367, 1089];[28, 20, 20, 44]
1623423053223344714;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1536, 1488, 403];[-85131, -85691, -84827, -81358];[-80054, -82618, -82191, -78736];[];[];[530, 406, 456, 994];[28, 24, 24, 40]
1623423053274284514;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1536, 1491, 401];[-85512, -85880, -84920, -81945];[-80017, -82624, -82037, -78980];[];[];[566, 343, 482, 1178];[32, 20, 24, 48]
1623423053323500921;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1494, 401];[-85874, -86211, -84615, -81449];[-80070, -82770, -82240, -78599];[];[];[473, 383, 477, 1135];[28, 24, 24, 44]
1623423053373457637;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1533, 1494, 403];[-85798, -86218, -84635, -81408];[-80157, -82580, -82197, -78857];[];[];[433, 383, 456, 957];[24, 24, 24, 40]
1623423053424323278;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1492, 402];[-86241, -86213, -84841, -81287];[-80348, -82813, -82137, -78939];[];[];[351, 384, 388, 995];[20, 24, 20, 40]
1623423053473396899;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[509, 1539, 1491, 402];[-85669, -85760, -84653, -81208];[-80070, -82656, -82159, -78946];[];[];[469, 403, 527, 994];[28, 24, 28, 40]
1623423053523389090;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1493, 402];[-85787, -85804, -84518, -81724];[-80040, -82720, -82197, -79019];[];[];[435, 469, 480, 1089];[24, 28, 24, 44]
1623423053574323396;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1535, 1493, 401];[-86704, -86874, -84726, -82161];[-80352, -82992, -82202, -79011];[];[];[470, 307, 453, 1046];[28, 20, 24, 44]
1623423053623407008;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1533, 1492, 402];[-85220, -86753, -84819, -81788];[-80178, -83011, -82143, -78890];[];[];[505, 364, 385, 1091];[28, 24, 20, 44]
1623423053673287242;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1493, 404];[-85858, -85539, -84278, -81536];[-80352, -82436, -82100, -90240];[];[];[470, 412, 480, 1182];[28, 24, 24, 48]
1623423053724288000;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1495, 405];[-85621, -85725, -84282, -81254];[-80212, -82541, -82068, -78736];[];[];[499, 345, 404, 1083];[28, 20, 20, 44]
1623423053773482304;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1533, 1494, 404];[-85900, -85709, -84520, -81317];[-80437, -82570, -82207, -78847];[];[];[537, 408, 478, 1087];[32, 24, 24, 44]
1623423053823447170;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1536, 1490, 403];[-86702, -85742, -84583, -81334];[-80316, -82648, -82137, -78805];[];[];[413, 344, 387, 1132];[28, 20, 20, 44]
1623423053874338541;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1495, 403];[-86284, -86555, -84044, -81863];[-80219, -83024, -82000, -78982];[];[];[438, 356, 480, 954];[24, 24, 24, 40]
1623423053925101690;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1531, 1491, 402];[-85167, -86571, -84250, -82093];[-80100, -82856, -82095, -78988];[];[];[530, 360, 557, 1090];[28, 24, 28, 44]
1623423053973298761;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1493, 403];[-85445, -85544, -85031, -81766];[-79998, -82494, -82362, -78988];[];[];[503, 346, 430, 953];[28, 20, 24, 40]
1623423054024308335;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1491, 402];[-85647, -85279, -84952, -81646];[-80198, -82453, -82148, -79111];[];[];[474, 363, 479, 950];[28, 20, 24, 40]
1623423054073247930;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1535, 1496, 403];[-85634, -85339, -84091, -80954];[-80090, -82402, -82079, -78625];[];[];[410, 344, 481, 1034];[24, 20, 24, 40]
1623423054123307713;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1537, 1496, 402];[-85757, -85294, -84058, -80818];[-79825, -82368, -82068, -78644];[];[];[533, 433, 504, 1129];[32, 24, 24, 44]
1623423054174415984;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1493, 403];[-86921, -85194, -84710, -81100];[-80253, -82334, -82436, -78707];[];[];[389, 364, 453, 1031];[24, 20, 24, 40]
1623423054223399730;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1535, 1491, 402];[-86415, -85651, -84309, -81637];[-80257, -82437, -82011, -78931];[];[];[471, 412, 479, 1091];[28, 24, 24, 44]
1623423054273297477;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1535, 1495, 401];[-85288, -85938, -83997, -81722];[-79933, -82442, -81990, -78913];[];[];[506, 405, 427, 997];[28, 24, 20, 40]
1623423054324280135;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1495, 403];[-86355, -84736, -84096, -82052];[-80114, -82063, -81964, -79260];[];[];[386, 367, 423, 1044];[24, 20, 20, 44]
1623423054373308124;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1495, 402];[-85980, -84554, -84178, -81561];[-79978, -82084, -82042, -78993];[];[];[562, 454, 478, 864];[32, 24, 24, 36]
1623423054423282403;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1536, 1491, 402];[-85691, -85163, -84558, -80978];[-80161, -82329, -82111, -78635];[];[];[499, 360, 460, 1035];[28, 20, 24, 40]
1623423054474343638;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1488, 403];[-85306, -84647, -84679, -81053];[-80181, -81883, -82284, -78778];[];[];[502, 453, 388, 897];[28, 24, 20, 36]
1623423054523429296;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1494, 403];[-85202, -84200, -84108, -81796];[-79907, -81590, -81949, -79077];[];[];[460, 454, 479, 1041];[24, 24, 24, 44]
1623423054573309308;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1533, 1494, 403];[-85474, -84568, -84264, -81316];[-80185, -81813, -82074, -78743];[];[];[634, 428, 479, 1132];[36, 24, 24, 44]
1623423054624279183;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1495, 400];[-86553, -84654, -84355, -81537];[-80398, -81923, -81888, -78666];[];[];[475, 432, 455, 1133];[28, 24, 24, 44]
1623423054673280906;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1493, 403];[-85517, -84303, -85026, -81164];[-80274, -81795, -82112, -78635];[];[];[411, 405, 456, 1130];[24, 20, 24, 44]
1623423054723381844;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1495, 402];[-85971, -84476, -84293, -81071];[-80124, -81898, -82091, -78805];[];[];[468, 450, 483, 1027];[28, 24, 24, 40]
1623423054774292958;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1536, 1495, 402];[-85161, -85355, -84357, -81297];[-79972, -82340, -82089, -78783];[];[];[527, 342, 480, 952];[28, 20, 24, 40]
1623423054823369020;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1535, 1493, 404];[-86438, -84994, -85092, -81346];[-80525, -82074, -82301, -78868];[];[];[444, 432, 408, 895];[28, 24, 24, 36]
1623423054873650162;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1492, 403];[-85716, -85690, -84685, -81116];[-80103, -82678, -82074, -78738];[];[];[500, 324, 390, 1034];[28, 20, 20, 40]
1623423054923180253;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1490, 400];[-85649, -85314, -84133, -81743];[-80174, -82037, -81828, -78921];[];[];[433, 432, 479, 951];[24, 24, 24, 40]
1623423054975242763;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1495, 401];[-85423, -85101, -84370, -81630];[-80327, -82116, -82032, -78680];[];[];[500, 365, 481, 1228];[28, 20, 24, 48]
1623423055023340055;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1495, 401];[-85681, -85607, -84546, -81652];[-80185, -82488, -82121, -78928];[];[];[500, 413, 405, 1045];[28, 24, 20, 44]
1623423055074976399;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1492, 403];[-85550, -85145, -84989, -81858];[-80040, -82257, -82334, -78972];[];[];[436, 366, 432, 1043];[24, 20, 24, 44]
1623423055123381169;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1494, 403];[-86140, -84860, -85065, -81086];[-80313, -82100, -82257, -78751];[];[];[412, 367, 365, 1127];[24, 20, 20, 44]
1623423055173328257;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1537, 1493, 404];[-86009, -84814, -84925, -81515];[-80302, -82026, -82262, -78820];[];[];[412, 366, 365, 1226];[24, 20, 20, 48]
1623423055224306482;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1537, 1495, 403];[-85387, -85166, -84789, -81813];[-80134, -82279, -82186, -78870];[];[];[500, 366, 456, 1092];[28, 20, 24, 44]
1623423055273442991;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1532, 1495, 403];[-85431, -85280, -84522, -81860];[-80140, -82218, -82016, -78671];[];[];[500, 343, 482, 1083];[28, 20, 24, 44]
1623423055323471557;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1532, 1493, 402];[-86209, -85332, -85405, -82044];[-80299, -82127, -82396, -79077];[];[];[413, 403, 408, 1046];[24, 24, 24, 44]
1623423055374411262;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1492, 403];[-85450, -85381, -85352, -81810];[-80037, -82116, -82318, -78845];[];[];[435, 344, 408, 1087];[24, 20, 24, 44]
1623423055422324942;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1494, 403];[-86067, -85920, -85135, -81307];[-80302, -82570, -82357, -78549];[];[];[444, 381, 434, 1132];[28, 24, 24, 44]
1623423055473455175;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1532, 1493, 405];[-85357, -85039, -84523, -81202];[-80047, -82175, -82137, -78611];[];[];[500, 431, 404, 1048];[28, 24, 20, 44]
1623423055524345606;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1494, 405];[-86531, -85610, -84854, -81443];[-80355, -82499, -82218, -78630];[];[];[444, 343, 454, 1092];[28, 20, 24, 44]
1623423055572354398;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1537, 1491, 401];[-85977, -85751, -84798, -81417];[-80027, -82606, -82320, -78690];[];[];[435, 350, 455, 1133];[24, 20, 24, 44]
1623423055623364756;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1491, 403];[-85393, -85442, -85186, -81508];[-80137, -82229, -82224, -78746];[];[];[437, 344, 526, 993];[24, 20, 28, 40]
1623423055674315417;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1536, 1491, 404];[-85884, -85159, -84678, -81659];[-80459, -82084, -82224, -78608];[];[];[410, 469, 455, 1041];[24, 28, 24, 40]
1623423055723395087;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1532, 1491, 401];[-85623, -85424, -84752, -81820];[-80093, -82235, -82284, -78820];[];[];[500, 405, 391, 1049];[28, 24, 20, 44]
1623423055773293481;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1531, 1491, 403];[-86109, -85431, -84671, -81735];[-80161, -82191, -82143, -79003];[];[];[474, 411, 458, 1040];[28, 24, 24, 44]
1623423055824374721;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1490, 403];[-86073, -84905, -84583, -81682];[-80302, -81985, -82042, -79069];[];[];[413, 430, 454, 1044];[24, 24, 24, 44]
1623423055873468822;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1487, 403];[-85600, -85290, -84498, -81055];[-80171, -82246, -81923, -78967];[];[];[407, 406, 405, 900];[24, 24, 20, 36]
1623423055923314852;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[509, 1533, 1495, 403];[-85745, -86346, -84529, -81276];[-80334, -82800, -82175, -78736];[];[];[538, 359, 454, 990];[32, 24, 24, 40]
1623423055974367979;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1533, 1494, 401];[-86011, -85724, -83895, -81551];[-80185, -82471, -81918, -78785];[];[];[477, 342, 507, 951];[28, 20, 24, 40]
1623423056023430812;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1496, 402];[-86019, -85262, -83841, -82105];[-80047, -82246, -81808, -78873];[];[];[566, 365, 580, 1088];[32, 20, 28, 44]
1623423056073287895;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1535, 1493, 403];[-85973, -85321, -83967, -82311];[-80185, -82251, -81642, -79146];[];[];[470, 403, 479, 1006];[28, 24, 24, 44]
1623423056124649035;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1492, 401];[-85375, -85173, -83828, -81506];[-80130, -82257, -81759, -78647];[];[];[503, 431, 404, 996];[28, 24, 20, 40]
1623423056173292148;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1494, 403];[-85786, -85753, -84249, -81665];[-80271, -82465, -81995, -79154];[];[];[473, 437, 477, 1086];[28, 28, 24, 44]
1623423056223316323;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1531, 1492, 404];[-86305, -86131, -84165, -81645];[-80288, -82558, -82053, -78944];[];[];[445, 327, 406, 1041];[28, 20, 20, 44]
1623423056274309804;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1532, 1494, 404];[-85721, -85666, -83970, -80906];[-80107, -82315, -81749, -78606];[];[];[472, 403, 428, 1229];[28, 24, 20, 48]
1623423056324147984;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1493, 402];[-85604, -85075, -84647, -81862];[-80027, -82271, -82053, -79050];[];[];[502, 431, 386, 954];[28, 24, 20, 40]
1623423056373518808;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1493, 400];[-85507, -85177, -84650, -81283];[-80144, -82318, -82148, -78716];[];[];[500, 495, 454, 1037];[28, 28, 24, 40]
1623423056424416415;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1534, 1492, 402];[-86670, -84916, -84869, -81577];[-80387, -82229, -82053, -78756];[];[];[415, 433, 479, 1034];[28, 24, 24, 40]
1623423056473630458;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1493, 402];[-85709, -85549, -84258, -81401];[-80120, -82558, -82021, -78800];[];[];[473, 340, 483, 1033];[28, 20, 24, 40]
1623423056523341485;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1539, 1492, 401];[-85653, -84922, -84002, -80865];[-80001, -82357, -81808, -78644];[];[];[504, 431, 502, 1135];[28, 24, 24, 44]
1623423056574378934;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1535, 1492, 403];[-86637, -85142, -84555, -81171];[-80316, -82212, -82053, -78741];[];[];[472, 430, 479, 1088];[28, 24, 24, 44]
1623423056623375645;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1493, 403];[-86427, -85103, -84430, -80956];[-80369, -82340, -81949, -78724];[];[];[389, 427, 405, 1131];[24, 24, 20, 44]
1623423056673295320;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1534, 1496, 404];[-85470, -85309, -84204, -81391];[-83573, -82499, -81980, -79008];[];[];[505, 428, 483, 860];[28, 24, 24, 36]
1623423056724318552;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1493, 402];[-85401, -86142, -84293, -81671];[-79991, -82624, -82011, -78916];[];[];[437, 325, 475, 1087];[24, 20, 24, 44]
1623423056773401282;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1533, 1494, 402];[-85950, -85094, -84622, -81710];[-80154, -82143, -82257, -78697];[];[];[503, 404, 499, 1087];[28, 24, 28, 44]
1623423056823371182;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1531, 1493, 402];[-85336, -84864, -84450, -81837];[-80306, -81888, -82063, -78885];[];[];[503, 367, 478, 1045];[28, 20, 24, 44]
1623423056874338032;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1532, 1494, 403];[-85540, -85572, -84730, -81477];[-79959, -82273, -82175, -78837];[];[];[500, 348, 454, 1331];[28, 20, 24, 52]
1623423056923427497;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1532, 1491, 403];[-85230, -85527, -84875, -81343];[-80044, -82337, -82268, -78802];[];[];[458, 344, 433, 1038];[24, 20, 24, 44]
1623423056973319293;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1495, 403];[-85869, -85286, -84986, -81781];[-80348, -82391, -82132, -79186];[];[];[410, 367, 454, 952];[24, 20, 24, 40]
1623423057022309218;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1493, 402];[-85438, -85223, -84233, -81366];[-79837, -82279, -82063, -78847];[];[];[439, 361, 402, 900];[24, 20, 20, 36]
1623423057073359829;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1493, 399];[-86189, -85251, -84617, -81187];[-80154, -82229, -82164, -78678];[];[];[473, 429, 404, 1129];[28, 24, 20, 44]
1623423057123554927;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1494, 403];[-85663, -85148, -84877, -82060];[-80117, -82132, -82159, -79167];[];[];[503, 427, 434, 1035];[28, 24, 24, 44]
1623423057174356113;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1536, 1494, 402];[-86643, -85220, -84848, -81582];[-80398, -82379, -82218, -78870];[];[];[385, 365, 435, 939];[24, 20, 24, 36]
1623423057223368845;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1493, 401];[-85681, -85625, -85900, -81395];[-79975, -82523, -82576, -78939];[];[];[501, 341, 404, 1030];[28, 20, 24, 40]
1623423057273280105;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1535, 1492, 398];[-86283, -85189, -85487, -81813];[-80341, -82218, -82268, -79213];[];[];[474, 364, 433, 951];[28, 20, 24, 40]
1623423057324290051;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1494, 402];[-86369, -85351, -85262, -81460];[-80405, -82148, -82436, -79003];[];[];[386, 410, 430, 1183];[24, 24, 24, 48]
1623423057373319890;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1533, 1493, 402];[-85783, -85611, -85661, -81138];[-80054, -82301, -82552, -78802];[];[];[412, 323, 347, 1126];[24, 20, 20, 44]
1623423057423309534;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1532, 1492, 403];[-85581, -86403, -85891, -81544];[-80222, -82813, -82720, -79001];[];[];[473, 308, 408, 866];[28, 20, 24, 36]
1623423057474291544;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1531, 1491, 402];[-85757, -85225, -86123, -82237];[-79910, -82240, -82690, -79293];[];[];[499, 430, 380, 1085];[28, 24, 24, 48]
1623423057523394297;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1490, 402];[-85743, -85370, -86574, -81806];[-79959, -82673, -82757, -78949];[];[];[436, 405, 308, 1091];[24, 24, 20, 44]
1623423057573323377;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1493, 403];[-85735, -85506, -86045, -81488];[-80057, -82368, -82529, -78642];[];[];[499, 343, 407, 1128];[28, 20, 24, 44]
1623423057624374049;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1535, 1494, 401];[-85751, -85149, -85458, -81479];[-80017, -82159, -82535, -78780];[];[];[473, 432, 497, 1135];[28, 24, 28, 44]
1623423057673421425;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1495, 403];[-85965, -85351, -85705, -81899];[-80134, -82499, -82641, -79032];[];[];[414, 414, 407, 1050];[24, 24, 24, 44]
1623423057723380480;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1493, 405];[-86488, -85629, -85975, -81324];[-80394, -82612, -82959, -79042];[];[];[388, 406, 349, 989];[24, 24, 20, 40]
1623423057774565690;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1492, 403];[-85818, -85317, -86717, -81086];[-79988, -82385, -82889, -78795];[];[];[471, 344, 416, 1134];[28, 20, 28, 44]
1623423057823503837;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1536, 1493, 401];[-85575, -85562, -86270, -81673];[-79926, -82552, -82733, -79069];[];[];[438, 407, 408, 1088];[24, 24, 24, 44]
1623423057873350638;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1493, 403];[-86121, -85808, -85609, -81603];[-80233, -82345, -82476, -78928];[];[];[435, 348, 405, 1088];[24, 20, 24, 44]
1623423057924592158;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1495, 402];[-86389, -85988, -85555, -82040];[-80409, -82465, -82629, -79037];[];[];[534, 380, 432, 957];[32, 24, 24, 40]
1623423057974277167;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1534, 1493, 403];[-86971, -85349, -85018, -82138];[-80463, -82127, -82312, -79246];[];[];[467, 401, 434, 1042];[28, 24, 24, 44]
1623423058023713354;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1533, 1492, 403];[-85971, -85584, -85613, -81814];[-80181, -82180, -82588, -79341];[];[];[467, 347, 344, 948];[28, 20, 20, 40]
1623423058074616330;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1532, 1491, 403];[-85618, -85643, -85794, -80939];[-80215, -82229, -82660, -78687];[];[];[436, 383, 342, 1130];[24, 24, 20, 44]
1623423058124328150;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1534, 1491, 402];[-85599, -85990, -85800, -81125];[-80073, -82505, -82529, -78936];[];[];[406, 382, 409, 1133];[24, 24, 24, 44]
1623423058173575406;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1530, 1493, 402];[-85641, -85772, -85880, -80758];[-80168, -82246, -82448, -78654];[];[];[474, 327, 343, 1230];[28, 20, 20, 48]
1623423058224597588;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1491, 402];[-86106, -85961, -85669, -81047];[-80185, -82279, -82539, -78868];[];[];[412, 408, 406, 1023];[24, 24, 24, 40]
1623423058274191198;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1532, 1496, 401];[-85847, -86134, -85710, -82047];[-80037, -82295, -82529, -79346];[];[];[408, 406, 411, 906];[24, 24, 24, 40]
1623423058323317683;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1531, 1495, 401];[-86271, -86128, -85631, -81821];[-80134, -82570, -82459, -78975];[];[];[414, 325, 407, 994];[24, 20, 24, 40]
1623423058374612754;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1494, 402];[-86570, -86512, -86123, -81345];[-80306, -82770, -82597, -78639];[];[];[474, 356, 438, 1133];[28, 24, 28, 44]
1623423058424263455;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1494, 401];[-85721, -85363, -85543, -81567];[-79917, -82334, -82494, -78908];[];[];[502, 434, 408, 952];[28, 24, 24, 40]
1623423058473589920;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1532, 1494, 405];[-85599, -85802, -85448, -81438];[-79988, -82576, -82471, -78758];[];[];[470, 409, 410, 1082];[28, 24, 24, 44]
1623423058524623519;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1532, 1495, 402];[-85686, -85612, -85273, -81204];[-80004, -82436, -82295, -78778];[];[];[474, 403, 409, 990];[28, 24, 24, 40]
1623423058574181572;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1531, 1490, 405];[-85491, -85893, -85356, -81498];[-80127, -82612, -82218, -78913];[];[];[504, 379, 432, 954];[28, 24, 24, 40]
1623423058623626282;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1492, 403];[-85372, -85539, -85066, -81208];[-80130, -82419, -82240, -78852];[];[];[504, 345, 431, 991];[28, 20, 24, 40]
1623423058674563545;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1493, 403];[-85694, -85258, -83966, -81251];[-80117, -82246, -81705, -78678];[];[];[571, 434, 504, 1128];[32, 24, 24, 44]
1623423058723487838;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1493, 400];[-85554, -85729, -83593, -82122];[-80067, -82523, -81531, -79050];[];[];[498, 409, 505, 1135];[28, 24, 24, 48]
1623423058773356572;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1535, 1493, 403];[-85766, -85419, -83979, -82093];[-80205, -82323, -81746, -79178];[];[];[534, 343, 478, 1086];[32, 20, 24, 48]
1623423058824777425;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1535, 1493, 404];[-85718, -85380, -84532, -81653];[-80168, -82419, -82037, -79014];[];[];[407, 345, 429, 1041];[24, 20, 24, 44]
