timestamp;range_ok;range_mes;first_peak_pwr;rx_pwr;cir_layout;cir;max_noise;std_noise
1623423180070081475;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 358, 1763];[-87389, -80916, -82659, -91497];[-83925, -79194, -79434, -87032];[];[];[308, 1033, 995, 360];[20, 40, 44, 24]
1623423180119176563;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 451, 358, 1770];[-87156, -81011, -81272, -91798];[-83973, -79233, -78873, -86746];[];[];[415, 1033, 1036, 363];[28, 40, 44, 24]
1623423180169084387;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1799, 451, 360, 1766];[-88153, -80995, -81116, -91159];[-84464, -79019, -78870, -86261];[];[];[309, 1141, 1026, 415];[20, 44, 40, 28]
1623423180220080512;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1799, 451, 357, 1761];[-87705, -80604, -81640, -92099];[-84220, -78936, -78985, -87048];[];[];[360, 939, 1126, 306];[24, 36, 48, 20]
1623423180268999689;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 455, 357, 1768];[-87114, -81189, -81658, -91055];[-84021, -78903, -78931, -86385];[];[];[363, 1228, 1130, 359];[24, 48, 44, 24]
1623423180319082138;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 453, 359, 1769];[-87296, -80883, -80976, -91669];[-83862, -79178, -78790, -86749];[];[];[361, 1092, 1123, 416];[24, 44, 44, 28]
1623423180370088869;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 452, 357, 1766];[-87531, -81166, -81403, -91752];[-84178, -79271, -78954, -86761];[];[];[358, 1134, 1172, 365];[24, 44, 48, 24]
1623423180419220953;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 358, 1765];[-87807, -80662, -83003, -91686];[-84229, -78820, -79673, -86903];[];[];[363, 1134, 1078, 364];[24, 44, 48, 24]
1623423180469028020;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 451, 357, 1765];[-87623, -80574, -81234, -91626];[-83941, -78913, -78928, -86984];[];[];[304, 933, 1128, 363];[20, 36, 44, 24]
1623423180520039073;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 454, 361, 1768];[-87606, -81044, -81580, -91568];[-84029, -78951, -79040, -86824];[];[];[414, 1231, 1125, 360];[28, 48, 48, 24]
1623423180569076512;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1799, 451, 358, 1768];[-87744, -80468, -82407, -91256];[-84046, -78837, -79165, -86795];[];[];[413, 937, 1129, 360];[28, 36, 48, 24]
1623423180619055178;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 452, 357, 1763];[-88073, -80952, -82219, -91078];[-84334, -78967, -79455, -86330];[];[];[363, 1130, 1042, 363];[24, 44, 44, 24]
1623423180670028007;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 452, 359, 1765];[-87631, -80517, -81196, -92102];[-83973, -78788, -78857, -86968];[];[];[364, 1141, 983, 416];[24, 44, 40, 28]
1623423180719107227;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 451, 359, 1767];[-87668, -80929, -81715, -91529];[-84289, -79135, -78931, -86615];[];[];[416, 986, 1216, 362];[28, 40, 52, 24]
1623423180769333125;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 360, 1770];[-87862, -80604, -81740, -91051];[-84005, -78675, -78926, -86456];[];[];[359, 1133, 1229, 361];[24, 44, 48, 24]
1623423180820215632;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 450, 356, 1765];[-87698, -80588, -81932, -91770];[-84021, -78993, -79432, -87163];[];[];[411, 1032, 864, 364];[28, 40, 36, 24]
1623423180869397346;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 454, 359, 1765];[-87162, -80947, -81219, -93303];[-83769, -78773, -78802, -86872];[];[];[363, 1232, 989, 362];[24, 48, 40, 24]
1623423180919175092;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 451, 358, 1764];[-87382, -80488, -82752, -91202];[-83886, -78810, -79601, -86615];[];[];[308, 1125, 913, 363];[20, 44, 40, 24]
1623423180970006500;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 451, 356, 1765];[-87151, -81010, -81495, -91654];[-83724, -79186, -79170, -86935];[];[];[361, 831, 988, 360];[24, 32, 40, 24]
1623423181019172092;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 451, 359, 1761];[-88284, -80812, -81470, -92494];[-84263, -78890, -78936, -87017];[];[];[367, 1087, 1030, 415];[24, 44, 44, 28]
1623423181069112058;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1798, 453, 358, 1762];[-87598, -80617, -81941, -92781];[-83917, -79011, -78962, -87522];[];[];[359, 1035, 1078, 414];[24, 40, 44, 28]
1623423181118032038;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 453, 359, 1765];[-87242, -80872, -81722, -91731];[-83949, -78748, -79111, -86594];[];[];[360, 1228, 990, 356];[24, 48, 40, 24]
1623423181169001012;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1805, 451, 356, 1762];[-88271, -80996, -81191, -92687];[-84402, -79233, -78959, -86761];[];[];[359, 863, 1178, 415];[24, 36, 48, 28]
1623423181219092909;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 454, 356, 1767];[-87647, -81062, -81639, -93165];[-84315, -78778, -79008, -87113];[];[];[361, 1129, 1036, 362];[24, 44, 44, 24]
1623423181270054997;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 357, 1763];[-88266, -80331, -82799, -92517];[-84455, -78788, -79495, -86919];[];[];[308, 1141, 909, 363];[20, 44, 40, 24]
1623423181318073417;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1799, 452, 358, 1770];[-87681, -80935, -82041, -91312];[-84145, -79100, -79360, -86102];[];[];[359, 931, 951, 362];[24, 36, 40, 24]
1623423181369306810;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 450, 359, 1762];[-87714, -80692, -81181, -92023];[-84203, -78890, -78751, -86427];[];[];[307, 1133, 1218, 361];[20, 44, 48, 24]
1623423181420350305;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 356, 1765];[-87607, -80588, -82124, -92182];[-84203, -78975, -79114, -86684];[];[];[364, 933, 1269, 361];[24, 36, 52, 24]
1623423181469101262;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 453, 358, 1765];[-87212, -81049, -81460, -91962];[-84153, -78905, -79090, -86730];[];[];[418, 1130, 1127, 363];[28, 44, 44, 24]
1623423181519099233;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 453, 360, 1770];[-87709, -81076, -81398, -92465];[-84384, -79372, -78888, -86857];[];[];[359, 898, 1036, 418];[24, 36, 44, 28]
1623423181570107141;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 453, 360, 1766];[-87558, -81743, -81375, -92129];[-84349, -79192, -78903, -86935];[];[];[365, 992, 984, 360];[24, 40, 40, 24]
1623423181619289378;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 357, 1766];[-87165, -80547, -82887, -92099];[-83925, -78903, -79501, -86810];[];[];[363, 1035, 908, 417];[24, 40, 40, 28]
1623423181669105204;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 452, 358, 1767];[-88137, -81339, -81361, -91976];[-84657, -79285, -78748, -86600];[];[];[364, 951, 1028, 360];[24, 40, 40, 24]
1623423181720037749;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 358, 1764];[-87993, -80600, -81210, -91799];[-84349, -78860, -78865, -86792];[];[];[310, 1237, 1024, 415];[20, 48, 40, 28]
1623423181769124919;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 452, 358, 1763];[-87477, -80971, -82321, -91984];[-84005, -79213, -79260, -86792];[];[];[363, 769, 1085, 415];[24, 32, 44, 28]
1623423181819329649;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1805, 451, 356, 1761];[-87607, -80840, -81653, -92639];[-84195, -78880, -79034, -86579];[];[];[359, 1187, 1131, 417];[24, 48, 44, 28]
1623423181870100714;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1805, 451, 359, 1765];[-87364, -80862, -81445, -92919];[-84087, -79246, -78967, -86919];[];[];[361, 898, 950, 365];[24, 36, 40, 24]
1623423181919134263;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 454, 357, 1764];[-88223, -81164, -81435, -92981];[-84367, -78928, -78916, -86871];[];[];[361, 1232, 1125, 414];[24, 48, 44, 28]
1623423181969055879;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 359, 1761];[-88137, -80973, -81939, -91660];[-84297, -79288, -78975, -86826];[];[];[358, 956, 1088, 361];[24, 40, 44, 24]
1623423182020051141;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 453, 358, 1767];[-86689, -80971, -81954, -93361];[-83445, -79040, -79307, -86968];[];[];[419, 1026, 1176, 358];[28, 40, 48, 24]
1623423182069082979;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 450, 359, 1765];[-87436, -80917, -81066, -93086];[-84170, -79114, -78822, -87066];[];[];[360, 957, 1028, 362];[24, 40, 40, 24]
1623423182119089526;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 357, 1764];[-87942, -80998, -81641, -92011];[-84229, -79227, -78977, -86535];[];[];[414, 1029, 1268, 365];[28, 40, 52, 24]
1623423182170051382;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 451, 358, 1766];[-87683, -81115, -81668, -92337];[-84289, -79205, -78893, -86730];[];[];[365, 995, 1127, 362];[24, 40, 44, 24]
1623423182219142680;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 355, 1767];[-87590, -80470, -81629, -91913];[-84029, -78830, -79079, -86824];[];[];[305, 932, 1035, 364];[20, 36, 44, 24]
1623423182269187510;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 453, 357, 1766];[-87343, -81504, -82313, -91886];[-84358, -79302, -79130, -86808];[];[];[362, 1132, 1082, 308];[24, 48, 44, 20]
1623423182320098622;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 452, 360, 1766];[-87499, -80798, -81690, -91491];[-84046, -79213, -78911, -86887];[];[];[361, 1134, 1224, 418];[24, 44, 48, 28]
1623423182369081503;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1798, 454, 359, 1767];[-87969, -81423, -81245, -90974];[-84341, -78982, -79001, -86777];[];[];[359, 933, 987, 417];[24, 36, 40, 28]
1623423182419198275;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 451, 361, 1768];[-87740, -80639, -81170, -93006];[-84289, -78900, -78817, -87064];[];[];[362, 1137, 1080, 360];[24, 44, 44, 24]
1623423182470098729;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 359, 1764];[-87007, -80943, -81974, -91345];[-84070, -79114, -79184, -86983];[];[];[306, 928, 1041, 365];[20, 36, 44, 24]
1623423182519123825;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 451, 359, 1765];[-87252, -80441, -81592, -93253];[-84178, -78637, -78954, -87083];[];[];[302, 1233, 1132, 417];[20, 48, 44, 28]
1623423182569107511;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 357, 1765];[-86947, -80925, -81155, -90961];[-84111, -79159, -78931, -86433];[];[];[363, 995, 1174, 363];[24, 40, 48, 24]
1623423182620092418;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 454, 360, 1764];[-87508, -80911, -81261, -91165];[-84145, -78832, -78770, -86919];[];[];[363, 1094, 1222, 363];[24, 44, 48, 24]
1623423182669079534;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1799, 451, 359, 1764];[-87351, -81022, -82193, -92524];[-84087, -79310, -79213, -86919];[];[];[306, 900, 1035, 365];[20, 36, 44, 24]
1623423182719178243;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 454, 358, 1762];[-87485, -81199, -81253, -91960];[-84161, -78898, -78941, -86792];[];[];[307, 1133, 989, 365];[20, 44, 40, 24]
1623423182770223592;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 452, 358, 1767];[-86905, -80550, -81822, -92108];[-84212, -78802, -79197, -87214];[];[];[367, 1132, 1126, 361];[24, 44, 48, 24]
1623423182819158562;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 452, 358, 1766];[-87106, -81212, -82189, -91919];[-84280, -79181, -79066, -86840];[];[];[360, 1184, 1175, 363];[24, 48, 48, 24]
1623423182869315319;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 451, 358, 1765];[-86401, -81231, -81872, -91641];[-83553, -79304, -79071, -86792];[];[];[387, 1047, 1231, 365];[24, 44, 48, 24]
1623423182920144229;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 452, 355, 1765];[-86930, -81296, -81769, -91859];[-83925, -79440, -79162, -86674];[];[];[357, 992, 950, 358];[24, 40, 40, 24]
1623423182969088565;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 453, 360, 1769];[-87282, -81228, -81199, -91443];[-84120, -79249, -78835, -86075];[];[];[364, 1093, 1318, 362];[24, 44, 52, 24]
1623423183019217041;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 451, 356, 1764];[-86856, -80526, -82318, -91735];[-83941, -78875, -79277, -86887];[];[];[383, 1032, 1216, 416];[24, 40, 52, 28]
1623423183070120939;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 452, 356, 1763];[-87181, -81045, -81530, -91605];[-84203, -78890, -79014, -86629];[];[];[362, 1235, 1126, 363];[24, 48, 44, 24]
1623423183119150640;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 452, 358, 1765];[-88586, -81134, -81206, -91707];[-85413, -79414, -78923, -87202];[];[];[360, 1041, 1121, 367];[24, 44, 44, 24]
1623423183169037119;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1806, 453, 359, 1763];[-87350, -80943, -82133, -92226];[-84280, -79048, -78998, -86527];[];[];[362, 1028, 1080, 361];[24, 40, 44, 24]
1623423183218028707;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 358, 1764];[-88004, -80695, -82227, -92006];[-84384, -78918, -79211, -87185];[];[];[363, 1091, 950, 366];[24, 44, 40, 24]
1623423183269026263;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1800, 451, 357, 1767];[-87851, -80666, -81958, -92231];[-84464, -78998, -79216, -87017];[];[];[361, 1032, 951, 360];[24, 40, 40, 24]
1623423183316263039;['SUCCESS', 'SUCCESS', 'SUCCESS', 'FAIL'];[1801, 452, 358, 0];[-87969, -80880, -81239, 0];[-84220, -78918, -78768, 0];[0];[0];[358, 1278, 1079, 0];[24, 52, 44, 0]
1623423183370573918;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1805, 453, 360, 1765];[-88006, -80734, -81718, -91504];[-84629, -79103, -79082, -86826];[];[];[360, 931, 1037, 302];[24, 36, 44, 20]
1623423183419095536;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 451, 359, 1768];[-87279, -81080, -82147, -91669];[-84332, -79048, -79027, -86855];[];[];[355, 1142, 1223, 368];[24, 48, 52, 24]
1623423183469023967;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 451, 355, 1767];[-87373, -80447, -81881, -92229];[-84186, -78873, -79194, -87377];[];[];[306, 938, 949, 414];[20, 36, 40, 28]
1623423183520022327;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 452, 360, 1763];[-87444, -80809, -81331, -91951];[-84212, -78738, -78795, -87150];[];[];[360, 1135, 1081, 359];[24, 44, 44, 24]
1623423183569051655;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 358, 1766];[-87332, -80372, -82318, -91698];[-84029, -78793, -79146, -87064];[];[];[310, 1034, 1040, 310];[20, 40, 44, 20]
1623423183619079959;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 452, 357, 1766];[-87254, -81064, -81562, -92289];[-84111, -79135, -78810, -86792];[];[];[360, 1034, 1088, 414];[24, 40, 44, 28]
1623423183670088055;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 450, 354, 1761];[-87234, -80872, -81397, -92161];[-84186, -79246, -79034, -86857];[];[];[306, 1135, 986, 364];[20, 44, 40, 24]
1623423183718049980;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 359, 1762];[-87532, -81248, -82839, -91756];[-84062, -79321, -79440, -87017];[];[];[364, 859, 1084, 366];[24, 36, 48, 24]
1623423183769064168;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 360, 1764];[-87239, -80543, -82430, -91860];[-84087, -78753, -79087, -86826];[];[];[358, 1235, 1038, 360];[24, 48, 44, 24]
1623423183820031041;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1800, 453, 355, 1767];[-87679, -80669, -82434, -91599];[-84195, -78936, -79252, -86654];[];[];[360, 834, 1041, 415];[24, 32, 44, 28]
1623423183869048588;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 356, 1765];[-87422, -80502, -81287, -91679];[-84220, -78724, -78726, -86777];[];[];[359, 1238, 987, 365];[24, 48, 40, 24]
1623423183919112173;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 358, 1765];[-86980, -80478, -81581, -90982];[-84062, -78850, -78975, -86659];[];[];[417, 936, 1176, 363];[28, 36, 48, 24]
1623423183970002621;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1806, 451, 357, 1765];[-86801, -80740, -83156, -92459];[-83957, -78827, -79554, -86594];[];[];[386, 1139, 1076, 414];[24, 44, 48, 28]
1623423184019160384;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 451, 356, 1764];[-87290, -80720, -81292, -93123];[-84220, -79132, -78798, -86857];[];[];[364, 1133, 1133, 365];[24, 44, 44, 24]
1623423184069097837;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1799, 453, 359, 1764];[-87091, -81237, -81183, -92397];[-83997, -78995, -78765, -87167];[];[];[358, 1230, 1081, 360];[24, 48, 44, 24]
1623423184120045118;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1799, 451, 359, 1766];[-87375, -80588, -81511, -91785];[-84195, -79074, -78817, -86609];[];[];[361, 1033, 1128, 365];[24, 40, 44, 24]
1623423184169065699;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 452, 359, 1766];[-87689, -82188, -82538, -92360];[-84212, -79458, -79157, -87150];[];[];[410, 1043, 1038, 358];[28, 44, 44, 24]
1623423184219090358;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 451, 355, 1765];[-87007, -80586, -82468, -91613];[-84120, -78878, -79230, -86535];[];[];[390, 1134, 1048, 474];[24, 44, 44, 32]
1623423184268122554;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1805, 453, 355, 1764];[-87166, -81336, -81729, -91277];[-84195, -79446, -79084, -86792];[];[];[357, 896, 858, 363];[24, 36, 36, 24]
1623423184319197935;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 450, 359, 1767];[-87152, -81068, -82451, -91989];[-84203, -79233, -79335, -87134];[];[];[364, 1084, 994, 358];[24, 44, 44, 24]
1623423184369078813;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1801, 452, 355, 1764];[-87357, -81227, -82713, -91099];[-84128, -79372, -79277, -86935];[];[];[361, 862, 1040, 362];[24, 36, 44, 24]
1623423184420142782;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 356, 1765];[-87635, -80568, -81626, -90878];[-84161, -78663, -78941, -86609];[];[];[309, 1235, 1085, 360];[20, 48, 44, 24]
1623423184470472552;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 451, 359, 1765];[-87707, -80587, -81388, -92318];[-84358, -78959, -78783, -87100];[];[];[362, 1129, 1080, 414];[24, 44, 44, 28]
1623423184519136407;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 454, 358, 1763];[-87848, -81183, -82655, -92674];[-84501, -79016, -79154, -87080];[];[];[306, 1092, 1039, 366];[20, 44, 44, 24]
1623423184570135316;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 359, 1760];[-87262, -80919, -82474, -92490];[-84136, -79165, -79140, -87431];[];[];[414, 863, 1081, 416];[28, 36, 48, 28]
1623423184619205170;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 453, 355, 1766];[-87142, -81342, -81821, -91985];[-84062, -78977, -78977, -87083];[];[];[363, 1025, 994, 362];[24, 40, 40, 24]
1623423184669072477;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 354, 1767];[-87661, -80627, -81854, -91155];[-84393, -78949, -79233, -86808];[];[];[418, 995, 951, 417];[28, 40, 40, 28]
1623423184720105650;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 358, 1766];[-86977, -81527, -81868, -92086];[-84153, -79420, -79090, -87334];[];[];[443, 1186, 1132, 360];[28, 48, 48, 24]
1623423184770076620;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 452, 360, 1765];[-87290, -80374, -82735, -92558];[-84195, -78704, -79296, -87130];[];[];[361, 1036, 1085, 413];[24, 40, 48, 28]
1623423184819417333;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 451, 356, 1765];[-87257, -82035, -82382, -92798];[-84070, -79279, -79288, -87167];[];[];[359, 956, 1045, 361];[24, 40, 44, 24]
1623423184870052416;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1799, 452, 358, 1766];[-88016, -80869, -81470, -92084];[-84254, -79082, -78840, -87231];[];[];[360, 1050, 951, 369];[24, 44, 40, 24]
1623423184919100857;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1800, 452, 359, 1764];[-87003, -81178, -81856, -91523];[-84178, -79241, -78977, -86535];[];[];[362, 1042, 1039, 359];[24, 44, 44, 24]
1623423184969082657;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 452, 359, 1766];[-87981, -80622, -82475, -91811];[-84519, -78788, -79366, -87050];[];[];[414, 1229, 1133, 363];[28, 48, 48, 24]
1623423185020081050;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1800, 451, 358, 1764];[-87122, -81075, -81467, -91544];[-84136, -79260, -78778, -87117];[];[];[363, 992, 1128, 415];[24, 40, 44, 28]
1623423185069215110;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 359, 1765];[-88224, -80848, -81470, -92420];[-84592, -78820, -79066, -86952];[];[];[359, 1136, 1126, 364];[24, 44, 48, 24]
1623423185119175579;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1799, 452, 362, 1765];[-87450, -80709, -81223, -92356];[-84195, -78975, -78778, -86871];[];[];[412, 1027, 1170, 359];[28, 40, 48, 24]
1623423185170093399;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 358, 1765];[-87031, -80863, -82062, -92581];[-84186, -78775, -78812, -86808];[];[];[387, 1132, 1080, 358];[24, 44, 44, 24]
1623423185219252138;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 451, 357, 1764];[-87396, -80677, -81667, -92127];[-84237, -78998, -78933, -87097];[];[];[416, 1030, 1081, 362];[28, 40, 44, 24]
1623423185269083081;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 455, 356, 1768];[-87287, -81056, -81209, -92307];[-84280, -78862, -78923, -87167];[];[];[414, 1229, 1084, 418];[28, 48, 44, 28]
1623423185320120063;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 360, 1762];[-87282, -80475, -81460, -91742];[-84078, -78842, -78936, -86333];[];[];[359, 1135, 1174, 361];[24, 44, 48, 24]
1623423185369117857;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 454, 358, 1763];[-86893, -81455, -82395, -91264];[-84070, -79034, -79246, -86730];[];[];[361, 1033, 1037, 306];[24, 40, 44, 20]
1623423185419191856;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1806, 451, 358, 1762];[-87115, -80392, -82436, -92365];[-84046, -78704, -79355, -86764];[];[];[384, 1230, 1042, 415];[24, 48, 44, 28]
1623423185470048400;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1803, 451, 357, 1764];[-87392, -81069, -81058, -92255];[-84402, -79146, -78651, -86919];[];[];[308, 1031, 1029, 359];[20, 40, 40, 24]
1623423185519110795;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1800, 451, 356, 1764];[-88392, -80914, -81836, -92074];[-84519, -79111, -79316, -86594];[];[];[360, 1181, 952, 365];[24, 48, 40, 24]
1623423185569113176;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1802, 453, 357, 1764];[-87571, -81442, -81626, -92278];[-84046, -79533, -78972, -87324];[];[];[358, 1133, 895, 417];[24, 48, 36, 28]
1623423185620083737;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1804, 452, 360, 1763];[-87118, -80536, -82228, -91972];[-84005, -78736, -79014, -86594];[];[];[381, 1227, 1130, 307];[24, 48, 48, 20]
1623423185668073078;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[1806, 451, 356, 1764];[-87383, -81177, -82134, -92412];[-84229, -79414, -79366, -86855];[];[];[361, 995, 860, 413];[24, 40, 36, 28]
